file_id	perseus_id	perseus_author	wikidata_work_id	wikidata_work_label	selected_english_translation	historian	main_language	author_code	author_wikidata_id	author_impact_date	languages	file_path	editors	pub_date	n_characters	n_words	n_pages	perseus_title	wikidata_author_in_db	instance_of	genre	form_of_creative_work	confidence
tlg0007.tlg043.perseus-eng2	tlg0007.tlg043	Plutarch	Q87778880	Comparison of Eumenes and Sertorius	1	1	English	tlg0007	Q41523	75	eng	tlg0007/tlg043/tlg0007.tlg043.perseus-eng2.xml	Bernadotte Perrin	1919	3550	627	3	Comparison of Sertorius and Eumenes	Plutarch	literary work			100
tlg0007.tlg021.perseus-eng2	tlg0007.tlg021	Plutarch	Q110502330	Parallel lives of Pelopidas and Marcellus	1	1	English	tlg0007	Q41523	75	eng; lat; grc	tlg0007/tlg021/tlg0007.tlg021.perseus-eng2.xml	Bernadotte Perrin	1917	79749	13795	55	Pelopidas	Plutarch	literary work			100
tlg0007.tlg017.perseus-eng2	tlg0007.tlg017	Plutarch	Q87778854	Comparison of Alcibiades and Coriolanus	1	1	English	tlg0007	Q41523	75	eng; lat; grc	tlg0007/tlg017/tlg0007.tlg017.perseus-eng2.xml	Bernadotte Perrin	1916	10189	1764	7	Comparison of Alcibiades and Coriolanus	Plutarch	literary work			100
tlg0007.tlg028.perseus-eng2	tlg0007.tlg028	Plutarch	Q110502332	Parallel lives of Philopoemen and Titus Flamininus	1	1	English	tlg0007	Q41523	75	eng	tlg0007/tlg028/tlg0007.tlg028.perseus-eng2.xml	Bernadotte Perrin	1921	53711	9434	38	Titus Flamininus	Plutarch	literary work			100
tlg0007.tlg010.perseus-eng2	tlg0007.tlg010	Plutarch	Q110502326	Parallel lives of Themistocles and Camillus	1	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg010/tlg0007.tlg010.perseus-eng2.xml	Bernadotte Perrin	1914	70482	12216	49	Themistocles	Plutarch	literary work			100
tlg0007.tlg082a.perseus-eng2	tlg0007.tlg082a	Plutarch	Q87196159	Instituta Laconica	1	1	English	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg082a/tlg0007.tlg082a.perseus-eng2.xml	Frank Cole Babbitt	1931	21208	3688	15	Instituta Laconica	Plutarch	literary work			100
tlg0007.tlg052.perseus-eng1	tlg0007.tlg052	Plutarch	Q110502341	Parallel lives of Agis and Cleomenes and Tiberius and Gaius Gracchus	1	1	English	tlg0007	Q41523	75	eng; lat; grc	tlg0007/tlg052/tlg0007.tlg052.perseus-eng1.xml	Bernadotte Perrin	1921	82074	14426	58	Tiberius and Caius Gracchus	Plutarch	literary work			97
tlg0007.tlg090.perseus-eng3	tlg0007.tlg090	Plutarch	Q5393672	On the E at Delphi	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu; fre	tlg0007/tlg090/tlg0007.tlg090.perseus-eng3.xml	Frank Cole Babbitt	1936	51515	9193	37	The Ε at Delphi	Plutarch	literary work			95
tlg0007.tlg087.perseus-eng4	tlg0007.tlg087	Plutarch	Q11850689	Life of Alexander the Great	0	1	English	tlg0007	Q41523	75	eng	tlg0007/tlg087/tlg0007.tlg087.perseus-eng4.xml	William W. Goodwin; John Phillips	1874	78366	13480	54	Concerning the fortune or virtue of Alexander the Great.	Plutarch	literary work	biography		95
tlg0007.tlg026.perseus-eng2	tlg0007.tlg026	Plutarch	Q87778864	Comparison of Aristides and Cato	1	1	English	tlg0007	Q41523	75	eng; lat; grc	tlg0007/tlg026/tlg0007.tlg026.perseus-eng2.xml	Bernadotte Perrin	1914	12585	2188	9	Comparison of Aristides and Marcus Cato	Plutarch	literary work			95
tlg0007.tlg019.perseus-eng2	tlg0007.tlg019	Plutarch	Q87211095	Life of Aemilius Paullus	1	1	English	tlg0007	Q41523	75	eng; lat; grc	tlg0007/tlg019/tlg0007.tlg019.perseus-eng2.xml	Bernadotte Perrin	1918	84340	14723	59	Aemilius Paulus	Plutarch	literary work	biography		95
tlg0007.tlg053.perseus-eng2	tlg0007.tlg053	Plutarch	Q87778888	Agis and Cleomenes and the Gracchi Compared	1	1	English	tlg0007	Q41523	75	eng	tlg0007/tlg053/tlg0007.tlg053.perseus-eng2.xml	Bernadotte Perrin	1921	9310	1591	6	Comparison of Agis and Cleomenes and the Gracchi	Plutarch	literary work			93
tlg0007.tlg133.perseus-eng2	tlg0007.tlg133	Plutarch	Q11888372	Platonicae quaestiones	1	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg133/tlg0007.tlg133.perseus-eng2.xml	William W. Goodwin; R. Brown	1874	44942	7939	32	Plutarch's Platonic questions	Plutarch	literary work			93
tlg0007.tlg056.perseus-eng2	tlg0007.tlg056	Plutarch	Q87778891	Comparison of Demosthenes and Cicero	1	1	English	tlg0007	Q41523	75	eng; lat	tlg0007/tlg056/tlg0007.tlg056.perseus-eng2.xml	Bernadotte Perrin	1919	9306	1561	6	Comparison of Demosthenes with Cicero	Plutarch	literary work			93
tlg0007.tlg084a.perseus-eng4	tlg0007.tlg084a	Plutarch	Q28942560	Quaestiones Romanae	0	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg084a/tlg0007.tlg084a.perseus-eng4.xml	William W. Goodwin; Isaac Chauncy	1874	113252	20279	81	Roman Questions	Plutarch	literary work	essay		92
tlg0007.tlg121.perseus-grc2	tlg0007.tlg121	Plutarch	Q28942551	Vitae decem oratorum	0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg121/tlg0007.tlg121.perseus-grc2.xml	Grēgorios N. Vernardakēs	1893	61643	9106	36	Vitae decem oratorum	Pseudo-Plutarch	literary work	essay		91
tlg0007.tlg077.perseus-eng4	tlg0007.tlg077	Plutarch	Q136085326	Plutarch's Lives	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg077/tlg0007.tlg077.perseus-eng4.xml	William W. Goodwin; Matthew Poole	1874	55498	10162	41	Plutarch's Rules for the Preservation of Health	Plutarch	version, edition or translation			91
tlg0007.tlg084a.perseus-eng3	tlg0007.tlg084a	Plutarch	Q28942560	Quaestiones Romanae	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg084a/tlg0007.tlg084a.perseus-eng3.xml	Frank Cole Babbitt	1936	140914	25170	101	The Roman Questions	Plutarch	literary work	essay		89
tlg0007.tlg080.perseus-eng4	tlg0007.tlg080	Plutarch	Q87195458	De superstitione	0	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg080/tlg0007.tlg080.perseus-eng4.xml	William W. Goodwin; William Baxter	1874	29874	5266	21	Of Superstition, or Indiscreet Devotion	Plutarch	literary work			89
tlg0007.tlg084b.perseus-eng4	tlg0007.tlg084b	Plutarch	Q87196154	Quaestiones Graecae	0	1	English	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg084b/tlg0007.tlg084b.perseus-eng4.xml	William W. Goodwin; Isaac Chauncy	1874	51121	8716	35	Greek Questions	Plutarch	literary work			88
tlg0007.tlg111.perseus-eng2	tlg0007.tlg111	Plutarch	Q136085326	Plutarch's Lives	1	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg111/tlg0007.tlg111.perseus-eng2.xml	William W. Goodwin; Thomas Creech	1874	15933	2857	11	Plutarch's Consolatory Letter to His Wife	Plutarch	version, edition or translation			87
tlg0007.tlg078.perseus-eng4	tlg0007.tlg078	Plutarch	Q11884242	Coniugalia praecepta	0	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg078/tlg0007.tlg078.perseus-eng4.xml	William W. Goodwin; John Philips	1874	39484	6786	27	Conjugal Precepts	Plutarch	literary work	essay		87
tlg0007.tlg125.perseus-eng2	tlg0007.tlg125	Plutarch	Q136085326	Plutarch's Lives	1	1	English	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg125/tlg0007.tlg125.perseus-eng2.xml	William W. Goodwin; R. Brown	1874	35584	6310	25	Plutarch's Natural Questions	Plutarch	version, edition or translation			87
tlg0007.tlg031.perseus-eng2	tlg0007.tlg031	Plutarch	Q11889950	Amatorius	1	1	English	tlg0007	Q41523	75	eng; lat	tlg0007/tlg031/tlg0007.tlg031.perseus-eng2.xml	Bernadotte Perrin	1920	112296	19929	80	Caius Marius	Plutarch	literary work			86
tlg0007.tlg087.perseus-eng3	tlg0007.tlg087	Plutarch	Q87195455	De fortuna	1	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg087/tlg0007.tlg087.perseus-eng3.xml	Frank Cole Babbitt	1936	93488	16227	65	On the Fortune or the Virtue of Alexander I and II	Plutarch	literary work			86
tlg0007.tlg086.perseus-eng4	tlg0007.tlg086	Plutarch	Q87195455	De fortuna	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg086/tlg0007.tlg086.perseus-eng4.xml	William W. Goodwin; John Oswald	1874	42138	7382	30	Concerning the Fortune of the Romans	Plutarch	literary work			86
tlg0007.tlg086.perseus-eng3	tlg0007.tlg086	Plutarch	Q87195455	De fortuna	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg086/tlg0007.tlg086.perseus-eng3.xml	Frank Cole Babbitt	1936	50120	8743	35	On the Fortune of the Romans	Plutarch	literary work			86
tlg0007.tlg121.perseus-eng4	tlg0007.tlg121	Plutarch	Q20552324	Life of Otho	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg121/tlg0007.tlg121.perseus-eng4.xml	William W. Goodwin; Charles Barcroft	1874	85781	14962	60	Lives of the Ten Orators	Plutarch	literary work	biography		85
tlg0007.tlg085.perseus-eng4	tlg0007.tlg085	Plutarch	Q842337	Parallel Lives	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg085/tlg0007.tlg085.perseus-eng4.xml	William W. Goodwin; John Oswald	1874	47490	8361	33	Parallels, or a comparison between the Greek and Roman Histories.	Plutarch	literary work	biography		85
tlg0007.tlg123.perseus-eng2	tlg0007.tlg123	Plutarch	Q5475847	On the Malice of Herodotus	1	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg123/tlg0007.tlg123.perseus-eng2.xml	William W. Goodwin; A. G.	1874	76682	13208	53	Of Herodotus’s Malice.	Plutarch	literary work	literary criticism		85
tlg0007.tlg090.perseus-eng4	tlg0007.tlg090	Plutarch	Q5393672	On the E at Delphi	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg090/tlg0007.tlg090.perseus-eng4.xml	William W. Goodwin; R. Kippax	1874	38718	6845	27	"Of the word ΕΙ engraven over
                        the gate of Apollo's temple at Delphi."	Plutarch	literary work			84
tlg0007.tlg074.perseus-eng4	tlg0007.tlg074	Plutarch	Q87195455	De fortuna	0	1	English	tlg0007	Q41523	75	eng	tlg0007/tlg074/tlg0007.tlg074.perseus-eng4.xml	William W. Goodwin; William Baxter	1874	10570	1920	8	Of Fortune	Plutarch	literary work			84
tlg0007.tlg139.perseus-eng2	tlg0007.tlg139	Plutarch	Q135447113	Lycurgus	1	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg139/tlg0007.tlg139.perseus-eng2.xml	William W. Goodwin; William Baxter	1874	87973	15779	63	That it is Not Possible to Live Pleasurably According to the Doctrine of Epicurus	Plutarch	translated work, literary work	historical fiction, biographical novel	prose, novel	84
tlg0007.tlg132.perseus-eng3	tlg0007.tlg132	Plutarch	Q5393672	On the E at Delphi	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg132/tlg0007.tlg132.perseus-eng3.xml	Harold Cherniss; William C. Helmbold	1957	13869	2440	10	On the eating of flesh II	Plutarch	literary work			83
tlg0007.tlg016.perseus-eng2	tlg0007.tlg016	Plutarch	Q87210378	Life of Coriolanus	1	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg016/tlg0007.tlg016.perseus-eng2.xml	Bernadotte Perrin	1916	85732	15025	60	Caius Marcius Coriolanus	Plutarch	literary work	biography		83
tlg0007.tlg131.perseus-eng3	tlg0007.tlg131	Plutarch	Q5393672	On the E at Delphi	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu; fre	tlg0007/tlg131/tlg0007.tlg131.perseus-eng3.xml	Harold Cherniss; William C. Helmbold	1957	21491	3813	15	On the eating of flesh I	Plutarch	literary work			83
tlg0007.tlg109.perseus-eng2	tlg0007.tlg109	Plutarch	Q110253754	Isocrates	1	1	English	tlg0007	Q41523	75	eng; grc; eng	tlg0007/tlg109/tlg0007.tlg109.perseus-eng2.xml	William W. Goodwin; Thomas Creech	1874	87143	15481	62	A Discourse Concerning Socrates's Daemon	Pseudo-Plutarch	literary work			83
tlg0007.tlg129.perseus-eng4	tlg0007.tlg129	Plutarch	Q135447093	Numa	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg129/tlg0007.tlg129.perseus-eng4.xml	William W. Goodwin; John Philips>	1874	113964	20230	81	Which are the most crafty, water-animals or those creatures that breed upon the land?	Plutarch	literary work, translated work	historical fiction, biographical novel	novel, prose	82
tlg0007.tlg129.perseus-eng3	tlg0007.tlg129	Plutarch	Q135447093	Numa	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu; ita; fre; spa	tlg0007/tlg129/tlg0007.tlg129.perseus-eng3.xml	Harold Cherniss; William C. Helmbold	1957	173984	30544	122	Whether land or sea animals are cleverer	Plutarch	literary work, translated work	historical fiction, biographical novel	novel, prose	82
tlg0007.tlg121.perseus-eng3	tlg0007.tlg121	Plutarch	Q20552324	Life of Otho	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg121/tlg0007.tlg121.perseus-eng3.xml	William Clark Helmbold	1936	107526	18501	74	The Lives of the Ten Orators	Plutarch	literary work	biography		82
tlg0007.tlg096.perseus-eng4	tlg0007.tlg096	Plutarch	Q87196832	De tranquillitate animi	0	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg096/tlg0007.tlg096.perseus-eng4.xml	William W. Goodwin; Matthew Morgan	1874	59340	10667	43	Of the Tranquillity of the Mind.	Plutarch	literary work	treatise		82
tlg0007.tlg071.perseus-eng3	tlg0007.tlg071	Plutarch	Q135447093	Numa	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg071/tlg0007.tlg071.perseus-eng3.xml	Frank Cole Babbitt	1927	53257	9454	38	How a Man May Become Aware of His Progress in Virtue	Plutarch	literary work, translated work	historical fiction, biographical novel	novel, prose	82
tlg0007.tlg071.perseus-eng4	tlg0007.tlg071	Plutarch	Q135447093	Numa	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg071/tlg0007.tlg071.perseus-eng4.xml	William W. Goodwin; Hugh Tod(d)	1874	54820	9674	39	How a Man May Be Sensible of His Progress in Virtue	Plutarch	literary work, translated work	historical fiction, biographical novel	novel, prose	82
tlg0007.tlg076.perseus-eng4	tlg0007.tlg076	Plutarch	Q47298815	Consolatio ad Apollonium	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg076/tlg0007.tlg076.perseus-eng4.xml	William W. Goodwin; Matthew Morgan	1874	76314	13761	55	Consolation to Apollonius	Pseudo-Plutarch	literary work	consolatio		82
tlg0007.tlg122.perseus-eng3	tlg0007.tlg122	Plutarch	Q135447093	Numa	1	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg122/tlg0007.tlg122.perseus-eng3.xml	Harold North Fowler	1936	9442	1588	6	Summary of a Comparison Between Aristophanes and Menander	Plutarch	literary work, translated work	historical fiction, biographical novel	novel, prose	82
tlg0007.tlg094.perseus-eng3	tlg0007.tlg094	Plutarch	Q87196822	De virtute morali	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg094/tlg0007.tlg094.perseus-eng3.xml	William Clark Helmbold	1939	61437	10570	42	On Moral Virtue	Plutarch	literary work			82
tlg0007.tlg094.perseus-eng4	tlg0007.tlg094	Plutarch	Q87196822	De virtute morali	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg094/tlg0007.tlg094.perseus-eng4.xml	William W. Goodwin; Matthew Morgan	1874	64510	11250	45	Of Moral Virtue	Plutarch	literary work			82
tlg0007.tlg088.perseus-eng4	tlg0007.tlg088	Plutarch	Q98582179	De amore	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg088/tlg0007.tlg088.perseus-eng4.xml	William W. Goodwin; R. Smith	1874	23133	3904	16	Whether the Athenians Were More Renowned For Their Warlike Achievements or For Their Learning	Plutarch	literary work			82
tlg0007.tlg072.perseus-eng4	tlg0007.tlg072	Plutarch	Q135447093	Numa	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg072/tlg0007.tlg072.perseus-eng4.xml	William W. Goodwin; John Hartcliffe	1874	34391	6104	24	"How a Man May Recieve Advantage and Profit From His
                        Enemies"	Plutarch	literary work, translated work	historical fiction, biographical novel	novel, prose	82
tlg0007.tlg084b.perseus-eng3	tlg0007.tlg084b	Plutarch	Q87196154	Quaestiones Graecae	1	1	English	tlg0007	Q41523	75	grc; xgreek; eng; lat; deu; ita	tlg0007/tlg084b/tlg0007.tlg084b.perseus-eng3.xml	Frank Cole Babbitt	1936	59582	10275	41	The Greek Questions	Plutarch	literary work			82
tlg0007.tlg106.perseus-eng2	tlg0007.tlg106	Plutarch	Q135447093	Numa	1	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg106/tlg0007.tlg106.perseus-eng2.xml	William W. Goodwin; P. Lancaster	1874	35719	6118	24	How a Man May Inoffensively Praise Himself Without Being Liable to Envy	Plutarch	literary work, translated work	historical fiction, biographical novel	novel, prose	82
tlg0007.tlg091.perseus-eng3	tlg0007.tlg091	Plutarch	Q5393672	On the E at Delphi	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu; fre	tlg0007/tlg091/tlg0007.tlg091.perseus-eng3.xml	Frank Cole Babbitt	1936	73620	12862	51	The Oracle at Delphie no Longer Given in Verse	Plutarch	literary work			81
tlg0007.tlg079.perseus-eng3	tlg0007.tlg079	Plutarch	Q87207955	Life of Theseus	1	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg079/tlg0007.tlg079.perseus-eng3.xml	Frank Cole Babbitt	1928	89002	16035	64	The Dinner of the Seven Wise Men	Plutarch	literary work	biography		81
tlg0007.tlg074.perseus-eng3	tlg0007.tlg074	Plutarch	Q56563197	Del mangiare carne	1	1	English	tlg0007	Q41523	75	eng; lat; grc	tlg0007/tlg074/tlg0007.tlg074.perseus-eng3.xml	Frank Cole Babbitt	1928	13465	2353	9	Chance	Plutarch	version, edition or translation			81
tlg0007.tlg138.perseus-eng2	tlg0007.tlg138	Plutarch	Q5407883	Against Colotes	1	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg138/tlg0007.tlg138.perseus-eng2.xml	William W. Goodwin; Samuel White	1874	106617	19085	76	Of common conceptions, against the Stoics	Plutarch	literary work			81
tlg0007.tlg118.perseus-eng4	tlg0007.tlg118	Plutarch	Q11884242	Coniugalia praecepta	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg118/tlg0007.tlg118.perseus-eng4.xml	William W. Goodwin; Samuel White	1874	112414	19430	78	Political Precepts	Plutarch	literary work	essay		80
tlg0007.tlg085.perseus-eng3	tlg0007.tlg085	Plutarch	Q842337	Parallel Lives	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg085/tlg0007.tlg085.perseus-eng3.xml	Frank Cole Babbitt	1936	51817	8902	36	Greek and Roman Parallel Stories	Plutarch	literary work	biography		80
tlg0007.tlg082.perseus-eng4	tlg0007.tlg082	Plutarch	Q87196160	Lacaenarum apophthegmata	0	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg082/tlg0007.tlg082.perseus-eng4.xml	William W. Goodwin; unknown	1874	100491	18186	73	Laconic Apophthegms; or Remarkable Sayings of the Spartans.	Plutarch	literary work			80
tlg0007.tlg102.perseus-eng4	tlg0007.tlg102	Plutarch	Q87193815	De curiositate	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg102/tlg0007.tlg102.perseus-eng4.xml	William W. Goodwin; Maurice Wheeler	1874	39937	6894	28	"Of Curiosity, or an Over-Busy Inquisitiveness into Things
                        Impertinent."	Plutarch	literary work			80
tlg0007.tlg113.perseus-eng2	tlg0007.tlg113	Plutarch	Q11850689	Life of Alexander the Great	1	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg113/tlg0007.tlg113.perseus-eng2.xml	William W. Goodwin; John Philips	1874	109618	19327	77	Of Love	Plutarch	literary work	biography		80
tlg0007.tlg092.perseus-eng3	tlg0007.tlg092	Plutarch	Q87208371	Life of Pericles	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg092/tlg0007.tlg092.perseus-eng3.xml	Frank Cole Babbitt	1936	130480	23119	92	The Obsolesence of Oracles	Plutarch	literary work	biography		80
tlg0007.tlg108.perseus-eng2	tlg0007.tlg108	Plutarch	Q11850689	Life of Alexander the Great	1	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg108/tlg0007.tlg108.perseus-eng2.xml	William W. Goodwin; A. G.	1874	30403	5475	22	Of Fate	Plutarch	literary work	biography		80
tlg0007.tlg101.perseus-eng4	tlg0007.tlg101	Plutarch	Q87196909	De garrulitate	0	1	English	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg101/tlg0007.tlg101.perseus-eng4.xml	William W. Goodwin; John Philips	1874	63660	11357	45	Of Garrulity, or Talkativeness	Plutarch	literary work			80
tlg0007.tlg127.perseus-eng3	tlg0007.tlg127	Plutarch	Q5475847	On the Malice of Herodotus	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu; fre	tlg0007/tlg127/tlg0007.tlg127.perseus-eng3.xml	Harold Cherniss and William C. Helmbold	1957	52236	9221	37	On the Principle of Cold	Plutarch	literary work	literary criticism		79
tlg0007.tlg120.perseus-eng4	tlg0007.tlg120	Plutarch	Q5407883	Against Colotes	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg120/tlg0007.tlg120.perseus-eng4.xml	William W. Goodwin; R. Smith	1874	22652	4107	16	Against Running in Debt, or Taking up Money Upon Usury	Plutarch	literary work			79
tlg0007.tlg134.perseus-eng2	tlg0007.tlg134	Plutarch	Q110253755	Isaeus	1	1	English	tlg0007	Q41523	75	eng; grc; deu	tlg0007/tlg134/tlg0007.tlg134.perseus-eng2.xml	William W. Goodwin; John Philips	1874	78871	13590	54	Concerning the procreation of the soul as discoursed in Timaeus	Pseudo-Plutarch	literary work			79
tlg0007.tlg069.perseus-eng4	tlg0007.tlg069	Plutarch	Q110502322	Parallel lives of Epaminondas and Scipio	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg069/tlg0007.tlg069.perseus-eng4.xml	William W. Goodwin; Thomas Hoy	1874	42761	7507	30	Of Hearing	Plutarch	literary work			79
tlg0007.tlg136.perseus-eng2	tlg0007.tlg136	Plutarch	Q19239227	Life of Themistocles	1	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg136/tlg0007.tlg136.perseus-eng2.xml	William W. Goodwin; E. Smith	1878	93662	16600	66	The contradictions of the Stoics	Plutarch	literary work	biography		79
tlg0007.tlg096.perseus-eng3	tlg0007.tlg096	Plutarch	Q87196832	De tranquillitate animi	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg096/tlg0007.tlg096.perseus-eng3.xml	William Clark Helmbold	1939	67945	11948	48	On Tranquillity of Mind	Plutarch	literary work	treatise		78
tlg0007.tlg076.perseus-eng3	tlg0007.tlg076	Plutarch	Q87208828	Life of Cimon	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg076/tlg0007.tlg076.perseus-eng3.xml	Frank Cole Babbitt	1928	86521	15614	62	A letter of Condolence to Apollonius	Plutarch	literary work	biography		78
tlg0007.tlg095.perseus-eng3	tlg0007.tlg095	Plutarch	Q87208851	Life of Lysander	1	1	English	tlg0007	Q41523	75	eng; grc; lat; deu	tlg0007/tlg095/tlg0007.tlg095.perseus-eng3.xml	William Clark Helmbold	1939	60777	10830	43	On the Control of Anger	Plutarch	literary work	biography		78
tlg0007.tlg127.perseus-eng4	tlg0007.tlg127	Plutarch	Q87208306	Life of Solon	0	1	English	tlg0007	Q41523	75	eng; grc	tlg0007/tlg127/tlg0007.tlg127.perseus-eng4.xml	William W. Goodwin; F. Fetherston	1874	40868	7327	29	Concering the First Principles of Cold	Plutarch	literary work	biography		77
tlg0007.tlg079.perseus-eng4	tlg0007.tlg079	Plutarch	Q87207955	Life of Theseus	0	1	English	tlg0007	Q41523	75	eng; grc; lat	tlg0007/tlg079/tlg0007.tlg079.perseus-eng4.xml	William W. Goodwin; Roger Davis	1874	74003	13168	53	The Banquet of the Seven Wise Men	Plutarch	literary work	biography		77
tlg0007.tlg025.perseus-eng2	tlg0007.tlg025	Plutarch	Q11889950	Amatorius	1	1	English	tlg0007	Q41523	75	eng; lat	tlg0007/tlg025/tlg0007.tlg025.perseus-eng2.xml	Bernadotte Perrin	1914	66405	11945	48	Marcus Cato	Plutarch	literary work			77
tlg0007.tlg103.perseus-eng2	tlg0007.tlg103	Plutarch	Q5475847	On the Malice of Herodotus	1	1	English	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg103/tlg0007.tlg103.perseus-eng2.xml	William W. Goodwin; John Patrick	1874	21428	3842	15	Of the Love of Wealth	Plutarch	literary work	literary criticism		77
